Origin_Code,Destination_Code,Flow
70,110,3.4
71,15,6.69
71,37,20.77
71,41,0.0
71,42,23.72
71,43,12.11
71,44,12.67
71,54,9.4
71,55,0.0
71,58,67.43
71,59,4.0299999999999985
71,60,4.82
71,61,7.36
71,62,124.16
71,63,96.05
71,64,383.2600000000001
71,65,27.020000000000003
71,66,27.17
71,67,18.86
71,68,251.16
71,69,411.03
71,70,1895.61
71,71,253205.98000000004
71,72,1173.2299999999996
71,73,29.05
71,74,3.4
71,75,4.48
71,76,1851.3299999999995
71,77,2.0
71,78,28.09
71,94,22.3
71,109,1.0
71,110,1347.84
72,0,2.0
72,15,36.78
72,44,7.619999999999999
72,58,21.4
72,59,0.0
72,60,2.0
72,61,6.67
72,62,21.65
72,63,36.3
72,64,42.17
72,65,119.97999999999998
72,66,0.0
72,67,10.05
72,68,8.280000000000001
72,69,114.69
72,70,16.17
72,71,753.1899999999998
72,72,551222.6799999996
72,73,4507.1500000000015
72,74,1992.4899999999993
72,75,251.76
72,76,488.2599999999998
72,77,3264.9400000000005
72,78,27.32
72,79,3.72
72,101,1.0
72,102,1.0
72,110,5711.290000000003
73,58,31.94
73,59,1.0
73,61,4.74
73,62,0.0
73,63,12.7
73,64,0.0
73,65,22.78
73,68,5.6400000000000015
73,69,26.19
73,70,1.0
73,71,35.98
73,72,6218.660000000003
73,73,230912.90999999997
73,74,3000.630000000001
73,75,1039.7800000000002
73,76,57.95
73,77,1585.16
73,78,39.51
73,79,5.0
73,80,3.86
73,83,0.0
73,94,1.0
73,101,1.0
73,110,57.3
74,58,14.45
74,61,5.449999999999998
74,62,3.0
74,63,21.21
74,64,0.0
74,65,11.0
74,69,9.29
74,70,1.0
74,71,14.66
74,72,5425.09
74,73,7424.46
74,74,148910.12
74,75,4293.790000000001
74,76,11.94
74,77,218.42
74,78,9.51
74,79,2.41
74,94,1.69
74,101,1.0
74,102,1.0
74,110,42.58
75,15,13.66
75,58,7.439999999999999
75,61,23.39
75,62,2.0
75,63,1.0
75,64,3.0
75,65,60.13
75,71,34.35
75,72,1510.56
75,73,1687.22
75,74,6105.050000000001
75,75,315493.8100000001
75,76,12.17
75,77,22.4
75,78,28.0
75,79,15.96
75,101,3.0
75,102,2.0
75,110,43.81
76,43,1.0
76,58,100.35
76,59,1.0
76,60,1.0
76,61,12.23
76,62,9.0
76,63,175.97
76,64,216.0
76,65,1213.0
76,66,5.0
76,67,1.0
76,68,57.5
76,69,6.0
76,70,6.0
76,71,493.4500000000001
76,72,225.29
76,73,54.51
76,74,2.0
76,75,4.0
76,76,156469.09999999998
76,77,1156.0
76,78,550.69
76,79,7.0
76,80,1.0
76,83,1.0
76,94,2.0
76,102,2.0
76,110,145.0
77,58,9.23
77,59,1.0
77,62,1.0
77,63,14.83
77,64,4.62
77,65,26.0
77,66,2.0
77,68,3.0
77,69,5.42
77,70,2.62
77,71,6.0
77,72,1667.2299999999993
77,73,1050.12
77,74,24.89
77,75,28.16
77,76,2014.0
77,77,80222.97999999997
77,78,168.96
77,79,2.0
77,80,0.0
77,94,1.0
77,101,7.43
77,102,1.0
77,110,33.61
78,58,28.94
78,59,3.0
78,61,35.74
78,62,3.0
78,63,70.68
78,64,8.18
78,65,178.46
78,70,1.0
78,71,1.0
78,72,66.93
78,73,152.57999999999996
78,74,6.0
78,75,12.87
78,76,898.97
78,77,824.1
78,78,288786.84
78,79,2895.6099999999988
78,80,205.1
78,83,26.55
78,87,4.0
78,94,2.0
78,101,794.0
78,102,268.23
78,110,1.0
79,15,14.92
79,48,8.08
79,58,75.26
79,61,20.35
79,63,4.0
79,64,2.0
79,65,9.54
79,72,7.0
79,75,1.0
79,76,18.0
79,77,2.0
79,78,1948.21
79,79,147975.85
79,80,492.42
79,82,2.0
79,83,32.84
79,85,2.0
79,86,3.01
79,87,79.0
79,88,3.0
79,101,805.95
79,102,1207.4
80,15,3.04
80,58,33.2
80,65,2.0
80,72,3.0
80,73,5.0
80,76,4.0
80,78,485.61
80,79,1465.9
80,80,223396.88
80,82,8.49
80,83,3796.160000000001
80,85,1.0
80,86,2.0
80,87,62.14
80,88,6.0
80,89,8.0
80,101,25.28
80,102,963.19
81,50,10.93
81,58,9.07
81,80,2.0
81,81,164837.96000000017
81,82,4446.68
81,83,38.1
81,84,392.25
81,85,24.72
81,86,23.69
81,87,70.04
81,89,18.53
81,92,0.0
82,15,44.97
82,37,13.989999999999998
82,58,50.18
82,63,4.8900000000000015
82,78,1.0
82,79,24.02
82,80,22.2
82,81,1923.6500000000005
82,82,511973.7699999998
82,83,256.32
82,84,793.34
82,85,394.93000000000006
82,86,394.54000000000013
82,87,217.74
82,88,13.27
82,89,34.22
82,102,16.77
83,15,25.43
83,37,5.7200000000000015
83,58,29.880000000000006
83,63,2.0
83,65,2.0
83,73,0.0
83,76,5.0
83,77,3.0
83,78,23.17
83,79,14.33
83,80,1091.69
83,81,8.35
83,82,1091.15
83,83,266080.91000000003
83,84,16.0
83,85,23.9
83,86,546.3
83,87,3624.94
83,88,15.32
83,89,170.99
83,101,6.46
83,102,31.379999999999995
84,79,2.0
84,80,11.0
84,81,776.2
84,82,3330.71
84,83,29.96
84,84,165907.02000000016
84,85,2535.140000000001
84,86,172.72
84,87,441.89
84,88,104.90999999999998
84,89,23.42
84,102,1.0
85,78,1.0
85,79,14.82
85,80,13.18
85,81,10.73
85,82,947.61
85,83,29.1
85,84,1632.2300000000007
85,85,101961.04999999996
85,86,1224.44
85,87,1476.7700000000011
85,88,994.4800000000004
85,89,91.74
86,78,3.0
86,79,1.0
86,80,3.0
86,81,10.0
86,82,301.05
86,83,152.54000000000005
86,84,77.32
86,85,1162.23
86,86,65204.01000000003
86,87,3187.2
86,88,34.02
86,89,108.66
87,15,19.15
87,40,2.32
87,58,14.52
87,78,214.0
87,79,208.95
87,80,91.53
87,81,8.09
87,82,181.04000000000005
87,83,3477.0200000000013
87,84,87.80000000000003
87,85,510.52
87,86,2213.89
87,87,442837.82
87,88,980.63
87,89,4230.7
87,102,4.0
88,58,12.08
88,78,1.0
88,79,1.0
88,80,15.93
88,81,1.0
88,82,9.49
88,83,27.25
88,84,19.12
88,85,382.58
88,86,36.59
88,87,947.99
88,88,135852.97999999998
88,89,1098.9999999999998
89,1,7.630000000000001
89,15,3.98
89,50,7.02
89,58,9.59
89,78,3.0
89,79,9.74
89,80,26.130000000000006
89,81,2.0
89,82,23.82
89,83,169.21
89,84,22.23
89,85,39.28
89,86,68.07
89,87,5379.589999999998
89,88,1994.6600000000005
89,89,154502.05000000005
90,15,17.1
90,48,1.0
90,50,6.7
90,58,43.2
90,90,209667.96999999997
90,91,1544.16
90,92,116.41
90,95,258.11000000000007
90,111,28.410000000000004
91,50,1.0
91,56,2.0
91,90,1733.64
91,91,62867.99
91,92,338.81
91,95,688.82
91,111,199.76
92,15,9.0
92,58,14.0
92,90,89.46000000000001
92,91,202.19000000000003
92,92,248697.75
92,95,672.17
92,111,4398.210000000001
93,0,10.0
93,3,1.0
93,12,1.0
93,13,3.0
93,14,1.0
93,15,18.74
93,16,6.0
93,17,4.0
93,18,4.0
93,20,5.0
93,21,15.13
93,22,12.0
93,23,24.32
93,24,53.32
93,25,309.05
93,26,6777.560000000001
93,27,3329.3699999999994
93,28,221.41
93,29,10.22
93,30,5149.91
93,31,132.93
93,32,293.16
93,33,3.0
93,34,11.0
93,35,3.0
93,36,3.0
93,37,6.2200000000000015
93,38,2.0
93,39,1.0
93,40,1.0
93,41,1.0
93,46,1.0
93,47,10.98
93,48,3.52
93,50,4.0
93,52,4.15
93,93,146680.13000000006
93,97,1.0
93,98,1.0
93,99,7.0
93,108,2.0
94,43,2.0
94,51,3.28
94,52,2.11
94,54,2.68
94,55,6.18
94,56,2.0
94,58,170.39
94,59,5.0
94,60,666.79
94,61,259.2
94,62,9.0
94,63,211.1
94,64,10.4
94,65,11.03
94,66,595.6
94,67,2.0
94,68,36.0
94,69,304.82
94,70,1408.04
94,71,12.45
94,77,1.0
94,94,32431.880000000005
95,90,435.48
95,91,1536.11
95,92,1786.4900000000002
95,95,61827.04999999999
95,111,726.9299999999998
96,0,14.99
96,1,1997.54
96,2,3997.34
96,3,1157.05
96,4,21.21
96,5,20.26
96,6,87.84
96,7,101.62
96,10,15.87
96,12,78.37
96,13,14.0
96,14,1.0
96,15,506.63
96,16,18.36
96,17,13.62
96,18,45.95
96,21,1.0
96,22,2.34
96,23,2.0
96,24,8.0
96,26,1.0
96,28,1.0
96,33,1.0
96,34,2.0
96,35,1.0
96,36,7.0
96,47,2.0
96,49,1.0
96,50,3.0
96,96,79642.90000000001
96,97,3.0
96,98,9.17
96,103,22.73
96,108,39.07
97,0,178.0
97,1,36.38
97,2,2.0
97,3,25.0
97,4,10.0
97,5,4.0
97,6,16.0
97,7,1.0
97,9,3.0
97,10,15.0
97,11,4.62
97,12,239.14
97,13,5371.569999999999
97,14,1232.6599999999996
97,15,14065.84
97,16,4364.79
97,17,115.82
97,18,50.0
97,19,30.77
97,20,4.0
97,21,3.0
97,22,8.0
97,23,15.0
97,24,45.0
97,25,6.0
97,26,13.0
97,27,1.0
97,28,6.0
97,29,1.0
97,31,5.0
97,33,40.0
97,34,6.0
97,35,5.0
97,36,12.0
97,37,5.0
97,38,1.0
97,39,0.0
97,46,26.0
97,48,2.0
97,50,3.0
97,96,3.0
97,97,142945.03000000006
97,98,56.47
97,99,0.0
97,103,9.0
97,108,14854.890000000005
98,0,14.0
98,1,33.55
98,2,5.0
98,3,18.41
98,4,8.0
98,5,6.29
98,6,28.84
98,7,5.0
98,8,1.0
98,9,4.0
98,10,12.68
98,11,5.0
98,12,108.97
98,13,82.78
98,14,12.17
98,15,28924.11
98,16,400.94000000000005
98,17,163.22
98,18,2469.26
98,19,3025.570000000001
98,20,17.54
98,21,3.75
98,22,4.0
98,23,24.0
98,24,46.02
98,25,3.06
98,26,11.21
98,27,3.0
98,28,334.95
98,29,2.0
98,30,4.74
98,33,3577.830000000001
98,34,316.76
98,35,14.0
98,36,36.74
98,37,30.49
98,38,10.0
98,40,4.68
98,41,15.0
98,45,5.0
98,46,16.0
98,47,2.0
98,48,2.0
98,49,65.0
98,50,4.0
98,52,3.0
98,53,1.0
98,54,3.0
98,96,2.0
98,97,80.86
98,98,82739.82999999996
98,99,2.0
98,100,1.0
98,103,2.0
98,108,472.52999999999986
99,0,4393.03
99,3,1.0
99,10,1.0
99,12,1.0
99,15,16.59
99,16,5.8
99,17,0.0
99,18,8.16
99,20,4.0
99,21,1.0
99,22,14.0
99,23,13.6
99,24,4.6
99,25,1.0
99,26,5.6099999999999985
99,27,2.0
99,28,5.54
99,29,3.0
99,33,6.91
99,34,8.26
99,35,88.99000000000002
99,36,44.31
99,37,848.7700000000002
99,38,36.31
99,39,966.29
99,40,6075.209999999999
99,41,3841.099999999999
99,42,159.62
99,43,13.0
99,44,1.0
99,46,3.5
99,47,3.0
99,48,7.02
99,50,1.0
99,51,36.0
99,54,9.0
99,55,1.0
99,56,2.45
99,57,17.7
99,58,29.16
99,60,4.66
99,66,2.85
99,67,2.0
99,68,2.0
99,69,4.0
99,71,3.48
99,94,0.0
99,97,0.0
99,98,1.0
99,99,147184.06999999995
99,100,0.0
99,109,8.5
100,0,2.0
100,1,5.0
100,3,1.0
100,4,2.0
100,5,1.0
100,6,2.0
100,10,2.0
100,11,4.32
100,12,3.76
100,13,1.0
100,14,3.0
100,15,26.66
100,16,2.0
100,17,7.939999999999999
100,18,4.0
100,20,0.0
100,22,4.0
100,24,5.82
100,25,1.0
100,26,1.0
100,27,1.0
100,28,31.2
100,29,5.0
100,33,284.0
100,34,19.96
100,35,3.0
100,36,6.04
100,37,368.33999999999986
100,38,0.0
100,39,10.61
100,40,17.0
100,41,12.83
100,45,12.46
100,46,174.51999999999995
100,47,4654.260000000001
100,48,23734.84000000001
100,49,26.61
100,50,231.8
100,51,46.91
100,52,110.65
100,53,3.0
100,54,31.72
100,56,1.0
100,57,1.0
100,58,17.950000000000006
100,60,1.0
100,93,5.0
100,98,3.0
100,99,1.0
100,100,102982.98
100,108,2.84
100,109,2.0
101,37,11.0
101,58,16.1
101,61,1.0
101,63,2.0
101,65,1.0
101,72,2.9
101,73,2.0
101,74,1.0
101,75,2.0
101,76,2.0
101,77,3.0
101,78,1327.7899999999995
101,79,811.3199999999998
101,80,23.0
101,83,1.0
101,87,3.0
101,101,65525.01999999999
101,102,13.86
102,65,2.0
102,72,3.0
102,73,1.0
102,75,1.0
102,78,413.97
102,79,1954.07
102,80,813.9500000000003
102,83,103.0
102,84,1.0
102,85,1.0
102,87,6.0
102,101,9.0
102,102,62589.02999999998
103,0,5441.969999999998
103,1,64.47
103,2,89.7
103,3,2785.3300000000013
103,4,3.0
103,5,12.36
103,6,21.0
103,7,2.0
103,10,2.0
103,11,7.09
103,12,599.3000000000002
103,13,28.0
103,15,1100.5599999999997
103,16,11.0
103,17,14.73
103,18,70.01
103,19,1.0
103,20,1.0
103,21,3.0
103,22,3.0
103,23,54.41
103,24,7.0
103,26,1.0
103,27,31.94
103,28,3.74
103,33,3.23
103,34,1.0
103,35,3.0
103,36,4.0
103,37,1.0
103,45,1.0
103,96,18.14
103,97,3.0
103,100,1.0
103,103,67471.06000000001
103,108,16.0
108,0,300.99
108,1,193.89
108,2,29.610000000000007
108,3,220.88
108,4,75.68
108,5,7.5299999999999985
108,6,61.32999999999999
108,7,2.0
108,8,5.05
108,9,26.32
108,10,38.14
108,11,6.44
108,12,5563.719999999998
108,13,12011.890000000007
108,14,45.47
108,15,117614.05000000006
108,16,3148.3699999999994
108,17,278.05000000000007
108,18,383.77
108,19,145.09
108,20,17.27
108,21,5.7799999999999985
108,22,37.28
108,23,46.68
108,24,282.95
108,25,20.97
108,26,19.06
108,27,11.87
108,28,16.98
108,29,17.01
108,30,4.6099999999999985
108,31,3.64
108,32,1.0
108,33,70.52000000000002
108,34,65.47
108,35,14.27
108,36,175.69
108,37,32.75
108,38,3.06
108,39,1.49
108,40,0.0
108,45,18.77
108,46,2.0
108,47,2.0
108,48,22.07
108,49,4.43
108,50,15.17
108,52,17.21
108,93,4.0
108,96,56.28
108,97,10167.460000000003
108,98,295.28
108,99,0.0
108,103,86.15
108,108,315090.09
109,0,1.0
109,20,1.0
109,28,4.0
109,34,3.0
109,37,18.07
109,38,15.87
109,39,2.0
109,40,15.7
109,41,77.71
109,42,1090.03
109,43,6783.03
109,44,2267.32
109,47,2.65
109,48,8.76
109,49,1.0
109,51,4.69
109,52,0.0
109,53,1.0
109,54,14.0
109,55,2.0
109,56,1.0
109,57,1.0
109,58,23.63
109,60,4.0
109,61,1.0
109,63,0.0
109,64,1.0
109,65,1.0
109,66,5.0
109,67,88.76000000000002
109,68,27.54
109,69,17.31
109,71,2.0
109,99,15.02
109,100,1.0
109,109,75070.13999999997
110,42,2.0
110,44,0.0
110,58,30.71
110,59,2.67
110,60,6.92
110,61,4.0
110,62,5.38
110,63,30.95
110,64,8.48
110,65,30.04
110,66,1.0
110,67,10.78
110,68,10.19
110,69,55.78999999999999
110,70,9.77
110,71,2668.47
110,72,14630.010000000002
110,73,131.53
110,74,83.97
110,75,17.06
110,76,706.1400000000001
110,77,33.47
110,78,0.0
110,79,2.73
110,101,0.0
110,110,152924.10999999993
111,90,105.36999999999999
111,91,313.02
111,92,12468.060000000005
111,95,991.14
111,111,100117.24999999999
